country,country_url,season,league_cups,league_cups_url,champion,list_of_promoted,list_of_promoted_url,list_of_relegated,list_of_relegated_url,list_of_top_scorer,list_of_top_scorer_url,number_of_goals,percent_of_foreign_players,goals_per_match,update_date
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Primavera 1,https://www.transfermarkt.com/primavera-1/startseite/wettbewerb/IJ1/saison_id/2020,Empoli Primavera,[],[],"['Lazio U19', 'Ascoli Picchio Primavera']","['https://www.transfermarkt.com/lazio-rom-u19/startseite/verein/12816/saison_id/2020', 'https://www.transfermarkt.com/ascoli-calcio-u19/startseite/verein/14909/saison_id/2020']",['Gianluca Contini'],['https://www.transfermarkt.com/gianluca-contini/profil/spieler/481836'],18,32.2,3.08,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Primavera 2 - A,https://www.transfermarkt.com/primavera-2a/startseite/wettbewerb/IJ2A/saison_id/2020,,['Hellas Verona Primavera'],['https://www.transfermarkt.com/hellas-verona-u19/startseite/verein/16996/saison_id/2020'],[],[],['Matteo Cancellieri'],['https://www.transfermarkt.com/matteo-cancellieri/profil/spieler/550106'],15,16.3,3.58,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Primavera 2 - B,https://www.transfermarkt.com/primavera-2b/startseite/wettbewerb/IJ2B/saison_id/2020,,"['Lecce Primavera', 'Pescara Primavera', 'Napoli Primavera']","['https://www.transfermarkt.com/us-lecce-u19/startseite/verein/5618/saison_id/2020', 'https://www.transfermarkt.com/delfino-pescara-1936-u19/startseite/verein/8525/saison_id/2020', 'https://www.transfermarkt.com/ssc-neapel-u19/startseite/verein/12819/saison_id/2020']",[],[],"['Marco Chiarella', 'Nicolas Belloni', 'Hide Vitalucci']","['https://www.transfermarkt.com/marco-chiarella/profil/spieler/560844', 'https://www.transfermarkt.com/nicolas-belloni/profil/spieler/744844', 'https://www.transfermarkt.com/hide-vitalucci/profil/spieler/708218']",13,13.1,3.21,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 18,https://www.transfermarkt.com/campionato-nazionale-under-18/startseite/wettbewerb/ITJ7/saison_id/2020,Genoa Under 18,[],[],[],[],"['Oliver Jürgens', 'Vincenzo Ferrara']","['https://www.transfermarkt.com/oliver-jurgens/profil/spieler/488283', 'https://www.transfermarkt.com/vincenzo-ferrara/profil/spieler/655065']",12,18.6,3.33,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 17 - A,https://www.transfermarkt.com/campionato-nazionale-under-17-a/startseite/wettbewerb/ITJ4/saison_id/2020,Roma Under 17,[],[],[],[],[],[],,8.1,3.56,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 17 20/21,https://www.transfermarkt.com/campionato-nazionale-under-17-2020-21/startseite/wettbewerb/ITJ8/saison_id/2020,,[],[],[],[],['Valerio Crespi'],['https://www.transfermarkt.com/valerio-crespi/profil/spieler/745444'],10,9.8,3.85,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 17 - B,https://www.transfermarkt.com/campionato-nazionale-under-17-b/startseite/wettbewerb/ITJ5/saison_id/2020,Roma Under 17,[],[],[],[],[],[],,10.8,3.55,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 17 - C,https://www.transfermarkt.com/campionato-nazionale-under-17-c/startseite/wettbewerb/ITJ6/saison_id/2020,Roma Under 17,[],[],[],[],[],[],,3.9,3.39,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Italy Cup,https://www.transfermarkt.com/coppa-italia/startseite/pokalwettbewerb/CIT/saison_id/2020,Juventus FC,[],[],[],[],['Gianluca Scamacca'],['https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867'],4,34.4,3.86,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Supercoppa Italiana,https://www.transfermarkt.com/supercoppa-italiana/startseite/pokalwettbewerb/SCI/saison_id/2020,Juventus FC,[],[],[],[],[],[],,73.3,2.00,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Coppa Primavera,https://www.transfermarkt.com/coppa-italia-primavera/startseite/pokalwettbewerb/CITP/saison_id/2020,Fiorentina Primavera,[],[],[],[],"['Raúl Moro', 'Samuele Spalluto']","['https://www.transfermarkt.com/raul-moro/profil/spieler/624942', 'https://www.transfermarkt.com/samuele-spalluto/profil/spieler/499830']",6,20.4,4.51,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Playoff Serie C,https://www.transfermarkt.com/play-off-serie-c/startseite/wettbewerb/IT3P/saison_id/2020,,[],[],[],[],[],[],,13.6,2.41,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Playout Serie C,https://www.transfermarkt.com/play-out-serie-c/startseite/wettbewerb/IT3O/saison_id/2020,,[],[],[],[],[],[],,11.4,2.33,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Primavera Fase Finale,https://www.transfermarkt.com/campionato-primavera-finalrunde/startseite/wettbewerb/ITJE/saison_id/2020,Empoli Primavera,[],[],[],[],[],[],,34.5,4.40,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Play-off/out U19,https://www.transfermarkt.com/play-off-out-primavera/startseite/wettbewerb/ITJP/saison_id/2020,Empoli Primavera,[],[],[],[],[],[],,28.9,4.25,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 18 - Finals,https://www.transfermarkt.com/campionato-nazionale-under-18-fase-finale/startseite/pokalwettbewerb/IT18/saison_id/2020,Genoa Under 18,[],[],[],[],[],[],,21.7,4.00,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Under 17 - Finals,https://www.transfermarkt.com/campionato-under-17-finalrunde/startseite/pokalwettbewerb/ITJF/saison_id/2020,Roma Under 17,[],[],[],[],[],[],,14.7,4.57,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Meisterrunde,https://www.transfermarkt.com/meisterrunde-serie-d-/startseite/wettbewerb/IT4/saison_id/2020,,[],[],[],[],[],[],,,,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Serie D play-out,https://www.transfermarkt.com/serie-d-play-out/startseite/wettbewerb/IT4O/saison_id/2020,,[],[],[],[],[],[],,14.7,3.00,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Play-off Serie D,https://www.transfermarkt.com/serie-d-play-off/startseite/wettbewerb/IT4P/saison_id/2020,,[],[],[],[],[],[],,10.1,2.52,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Serie B Play-off,https://www.transfermarkt.com/serie-b-playoff/startseite/wettbewerb/POSB/saison_id/2020,Empoli FC,[],[],[],[],[],[],,31.5,2.13,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Superc. Serie C,https://www.transfermarkt.com/supercoppa-di-serie-c/startseite/pokalwettbewerb/SCIC/saison_id/2020,Ternana Calcio,[],[],[],[],[],[],,19.5,2.33,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Supercoppa Primavera,https://www.transfermarkt.com/supercoppa-primavera/startseite/pokalwettbewerb/SCIJ/saison_id/2020,Atalanta Primavera,[],[],[],[],[],[],,17.2,4.00,2023-05-26 18:36:07.236119
Italy,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/75/saison_id/2020/plus/1,2020,Supercoppa Primavera 2,https://www.transfermarkt.com/supercoppa-primavera-2/startseite/pokalwettbewerb/SCJ2/saison_id/2020,Pescara Primavera,[],[],[],[],[],[],,31.0,5.00,2023-05-26 18:36:07.236119
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,Premier League,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2017,Manchester City,[],[],"['Stoke City', 'West Bromwich Albion', 'Swansea City']","['https://www.transfermarkt.com/stoke-city/startseite/verein/512/saison_id/2017', 'https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2017', 'https://www.transfermarkt.com/swansea-city/startseite/verein/2288/saison_id/2017']",['Mohamed Salah'],['https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455'],32,67.2,2.68,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,Championship,https://www.transfermarkt.com/championship/startseite/wettbewerb/GB2/saison_id/2017,Wolverhampton Wanderers,"['Wolverhampton Wanderers', 'Cardiff City', 'Fulham FC']","['https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2017', 'https://www.transfermarkt.com/cardiff-city/startseite/verein/603/saison_id/2017', 'https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2017']","['Sunderland AFC', 'Barnsley FC', 'Burton Albion']","['https://www.transfermarkt.com/afc-sunderland/startseite/verein/289/saison_id/2017', 'https://www.transfermarkt.com/fc-barnsley/startseite/verein/349/saison_id/2017', 'https://www.transfermarkt.com/burton-albion/startseite/verein/2963/saison_id/2017']","['Matej Vydra', 'Lewis Grabban']","['https://www.transfermarkt.com/matej-vydra/profil/spieler/101500', 'https://www.transfermarkt.com/lewis-grabban/profil/spieler/35413']",20,54.1,2.55,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,League One,https://www.transfermarkt.com/league-one/startseite/wettbewerb/GB3/saison_id/2017,Wigan Athletic,"['Blackburn Rovers', 'Rotherham United']","['https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2017', 'https://www.transfermarkt.com/rotherham-united/startseite/verein/1194/saison_id/2017']","['Milton Keynes Dons', 'Northampton Town', 'Oldham Athletic', 'Bury FC']","['https://www.transfermarkt.com/milton-keynes-dons/startseite/verein/991/saison_id/2017', 'https://www.transfermarkt.com/northampton-town/startseite/verein/1302/saison_id/2017', 'https://www.transfermarkt.com/oldham-athletic/startseite/verein/1078/saison_id/2017', 'https://www.transfermarkt.com/fc-bury/startseite/verein/2413/saison_id/2017']",['Jack Marriott'],['https://www.transfermarkt.com/jack-marriott/profil/spieler/268746'],27,38.3,2.54,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,League Two,https://www.transfermarkt.com/league-two/startseite/wettbewerb/GB4/saison_id/2017,Accrington Stanley,"['Coventry City', 'Luton Town', 'Wycombe Wanderers']","['https://www.transfermarkt.com/coventry-city/startseite/verein/990/saison_id/2017', 'https://www.transfermarkt.com/luton-town/startseite/verein/1031/saison_id/2017', 'https://www.transfermarkt.com/wycombe-wanderers/startseite/verein/2805/saison_id/2017']","['Chesterfield FC', 'Barnet FC']","['https://www.transfermarkt.com/fc-chesterfield/startseite/verein/1219/saison_id/2017', 'https://www.transfermarkt.com/fc-barnet/startseite/verein/2804/saison_id/2017']",['Billy Kee'],['https://www.transfermarkt.com/billy-kee/profil/spieler/123292'],25,33.1,2.64,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,U18 Premier League,https://www.transfermarkt.com/u18-premier-league/startseite/wettbewerb/GB18/saison_id/2017,Chelsea FC U18,[],[],[],[],['Reo Griffiths'],['https://www.transfermarkt.com/reo-griffiths/profil/spieler/429010'],27,37.2,3.81,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,National League,https://www.transfermarkt.com/national-league/startseite/wettbewerb/CNAT/saison_id/2017,,"['Macclesfield Town FC', 'Tranmere Rovers']","['https://www.transfermarkt.com/macclesfield-town-aufgel-/startseite/verein/2436/saison_id/2017', 'https://www.transfermarkt.com/tranmere-rovers/startseite/verein/1074/saison_id/2017']","['Chester FC', 'Guiseley AFC', 'Torquay United', 'Woking FC']","['https://www.transfermarkt.com/fc-chester/startseite/verein/31367/saison_id/2017', 'https://www.transfermarkt.com/afc-guiseley/startseite/verein/12658/saison_id/2017', 'https://www.transfermarkt.com/torquay-united/startseite/verein/1218/saison_id/2017', 'https://www.transfermarkt.com/fc-woking/startseite/verein/2796/saison_id/2017']",['Andy Cook'],['https://www.transfermarkt.com/andy-cook/profil/spieler/133397'],26,22.6,2.59,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,FA Cup,https://www.transfermarkt.com/fa-cup/startseite/pokalwettbewerb/FAC/saison_id/2017,Chelsea FC,[],[],[],[],['Will Grigg'],['https://www.transfermarkt.com/will-grigg/profil/spieler/106676'],7,44.0,3.00,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,EFL Cup,https://www.transfermarkt.com/efl-cup/startseite/pokalwettbewerb/CGB/saison_id/2017,Manchester City,[],[],[],[],[],[],,50.8,3.60,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,Community Shield,https://www.transfermarkt.com/community-shield/startseite/pokalwettbewerb/GBCS/saison_id/2017,Arsenal FC,[],[],[],[],[],[],,79.5,7.00,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,National League South,https://www.transfermarkt.com/national-league-south/startseite/wettbewerb/NLS6/saison_id/2017,,"['Havant & Waterlooville FC', 'Braintree Town']","['https://www.transfermarkt.com/havant-amp-waterlooville-fc/startseite/verein/2794/saison_id/2017', 'https://www.transfermarkt.com/braintree-town/startseite/verein/6340/saison_id/2017']","['Bognor Regis Town', 'Whitehawk FC', 'Poole Town FC']","['https://www.transfermarkt.com/bognor-regis-town-fc/startseite/verein/8140/saison_id/2017', 'https://www.transfermarkt.com/whitehawk-fc/startseite/verein/22552/saison_id/2017', 'https://www.transfermarkt.com/poole-town-fc/startseite/verein/26411/saison_id/2017']",[],[],,,,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,FA Youth Cup,https://www.transfermarkt.com/fa-youth-cup/startseite/pokalwettbewerb/FAYC/saison_id/2017,Chelsea FC U18,[],[],[],[],['Callum Hudson-Odoi'],['https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768'],10,26.6,4.24,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,Championship Play-Offs,https://www.transfermarkt.com/championship-playoffs/startseite/wettbewerb/POCC/saison_id/2017,,[],[],[],[],[],[],,57.3,1.00,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,National League Playoffs,https://www.transfermarkt.com/national-league-playoffs/startseite/wettbewerb/POCO/saison_id/2017,,[],[],[],[],[],[],,25.1,5.60,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,U18 PL - Final Stage,https://www.transfermarkt.com/u18-premier-league-final-stage/startseite/wettbewerb/18GB/saison_id/2017,Chelsea FC U18,[],[],[],[],[],[],,40.9,3.00,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,PL2 Playoffs,https://www.transfermarkt.com/premier-league-2-playoffs/startseite/wettbewerb/E21P/saison_id/2017,Arsenal FC U23,[],[],[],[],[],[],,45.3,4.00,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,League Two Play-Offs,https://www.transfermarkt.com/league-two-playoffs/startseite/wettbewerb/POG2/saison_id/2017,Accrington Stanley,[],[],[],[],[],[],,36.8,3.00,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,League One Play-Offs,https://www.transfermarkt.com/league-one-playoffs/startseite/wettbewerb/POG3/saison_id/2017,Wigan Athletic,[],[],[],[],[],[],,34.7,2.20,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,Premier League 2,https://www.transfermarkt.com/premier-league-2/startseite/wettbewerb/GB21/saison_id/2017,Arsenal FC U23,[],[],[],[],['Lukas Nmecha'],['https://www.transfermarkt.com/lukas-nmecha/profil/spieler/314288'],15,38.5,3.26,2023-05-26 18:36:07.364776
England,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/189/saison_id/2017/plus/1,2017,EFL Trophy,https://www.transfermarkt.com/efl-trophy/startseite/pokalwettbewerb/GBFL/saison_id/2017,Lincoln City,[],[],[],[],[],[],,35.8,4.80,2023-05-26 18:36:07.364776
Germany,https://www.transfermarkt.com/wettbewerbe/national/wettbewerbe/40/saison_id/2019/plus/1,2019,Bundesliga,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/saison_id/2019,Bayern Munich,[],[],"['Fortuna Düsseldorf', 'SC Paderborn 07']","['https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38/saison_id/2019', 'https://www.transfermarkt.com/sc-paderborn-07/startseite/verein/127/saison_id/2019']",['Robert Lewandowski'],['https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253'],34,59.7,3.21,2023-05-26 18:36:07.578220
